pmcid,title,year,model_score,is_rct,filename,status
13283190,Efficacy of 8% arginine associated with low-level laser therapy in the treatment of dentin hypersensitivity: randomized double-blind clinical trial.,2026,5.3383,True,PMC13283190.pdf,cached
13282423,Dual-energy CT pulmonary angiography using dual-flow mixture bolus tracking: potential for contrast medium and radiation exposure reduction.,2026,1.2386,True,PMC13282423.pdf,cached
13121966,Open-label randomized controlled study of salt-restricted &lt;i&gt;vs&lt;/i&gt; salt-unrestricted diet in patients with cirrhosis with hyponatremia.,2026,2.4548,True,PMC13121966.pdf,cached
13323854,"Comparison of ozone administration routes on liver, lung, and brain damage after spinal cord ischemia-reperfusion injury.",2026,1.7737,True,PMC13323854.pdf,cached
13307847,"Effects of Dietary Composite Postbiotic Preparation on Growth Performance, Immune Function, and Gut Microbiota in Nubian Black Goats.",2026,2.5862,True,PMC13307847.pdf,cached
13285599,Pooled analysis of 2 clinical trials of first-line chemoimmunotherapy for metastatic microsatellite stable colorectal cancer MEDITREME and METIMMOX studies.,2026,1.5654,True,PMC13285599.pdf,cached
13297765,Clinical Status and Salivary aMMP-8 Evaluation of 0.12% Chlorhexidine Versus MicroRepair&lt;sup&gt;®&lt;/sup&gt; ABX Mouthwash in the Non-Surgical Management of Plaque-Induced Gingivitis: A Randomized Controlled Trial.,2026,3.7511,True,PMC13297765.pdf,cached
13285014,A comparison of student evaluations of teaching and learning in the inverted classroom model versus traditional lectures in dental education.,2026,1.8865,True,PMC13285014.pdf,cached
13324662,Preventing muscle and bone loss in peri-menopausal and early post-menopausal females with heavy strength and impact training: Results from the STOP-EM randomised waitlisted controlled feasibility trial.,2026,4.3635,True,PMC13324662.pdf,cached
13320379,Prehabilitation in lung cancer patients undergoing lung resection surgery (Fit4LungNeo): study protocol.,2026,3.2026,True,PMC13320379.pdf,cached
13305924,Augmented Reality Navigation-Assisted Laparoscopic Hepatectomy: A Retrospective Comparison of Anatomical and Non-anatomical Resection.,2026,1.9634,True,PMC13305924.pdf,cached
13301507,Comparison of Safety and Efficacy of Cefepime Administered via Intravenous Push Versus Intravenous Piggyback Infusion in Patients with Gram-Negative Bacteremia.,2026,1.3327,True,PMC13301507.pdf,cached
13289066,"Impact of white matter hyperintensities on cognitive, motor and functional recovery in veterans following acute/subacute stroke: a prospective study.",2026,1.1948,True,PMC13289066.pdf,cached
13289649,Night-to-Night Sleep Variability Modulates Subjective Sleep Perception in Chronic Insomnia: A Multilevel Analysis.,2026,1.1918,True,PMC13289649.pdf,cached
13282259,Acupuncture Versus Clomiphene for Ovulation Induction in Women With Polycystic Ovary Syndrome (PCOS): A Randomized Clinical Trial.,2026,5.505,True,PMC13282259.pdf,cached
13281410,"Effects of Hydro-Ethanolic Extract of &lt;i&gt;Portulaca oleracea&lt;/i&gt; (Purslane) on Depression, Anxiety, and Stress Symptoms in Patients With Non-Alcoholic Fatty Liver Disease: A Randomized Double-Blind Controlled Trial.",2026,6.0438,True,PMC13281410.pdf,cached
13280466,Efficacy of an Online Weight Loss Program for Mexican Adults: Findings From a Randomized Controlled Trial.,2026,4.4415,True,PMC13280466.pdf,cached
13288880,Interventions for Silent Brain Infarction and Perioperative Neurocognitive Disorders in Cardiovascular Surgery (INSPIRE): study protocol for a multicentre randomised controlled trial.,2026,3.4258,True,PMC13288880.pdf,cached
13282428,Quantitative ultrasound evaluation of the thoracolumbar fascia after manual and acupuncture therapies: an exploratory mechanistic randomized controlled trial with a sequential within-subject phase.,2026,3.4211,True,PMC13282428.pdf,cached
13281332,Ventricular assist device simulation to improve staff confidence and knowledge when caring for patients supported with the Berlin heart☆.,2026,1.1552,True,PMC13281332.pdf,cached
13281327,A pilot study of the impact of enhanced cardiac index coupled with pulsatile flow on goal direct perfusion during cardiopulmonary bypass.,2026,2.3889,True,PMC13281327.pdf,cached
13281284,Comparison of clinical outcomes between pulsatile and non-pulsatile perfusion during cardiopulmonary bypass: A prospective randomized study.,2026,2.1506,True,PMC13281284.pdf,cached
13330119,Acupuncture for chronic insomnia with mild cognitive impairment: protocol for a randomized controlled trial.,2026,6.1672,True,PMC13330119.pdf,cached
13316220,Implementation science and the clinical trial workforce: A national needs assessment of training and practice.,2026,1.5415,True,PMC13316220.pdf,cached
13316417,"Effects of direct-fed microbial supplementation on feedlot lamb growth performance, serum biochemical markers, fecal consistency, and fecal microbiota.",2026,1.9874,True,PMC13316417.pdf,cached
13310637,Arimoclomol in infants with Niemann-Pick disease type C: Results from the phase 2/3 open-label pediatric substudy.,2026,1.4011,True,PMC13310637.pdf,cached
13301730,Elastographic Changes in Cervical Muscle Following Combined Radial Extracorporeal Shockwave Therapy and Orthopedic Manual Therapy: A Randomized Controlled Trial.,2026,4.0011,True,PMC13301730.pdf,cached
13282009,Tranexamic acid in arthroscopic repair of rotator cuff tears in the shoulder: a randomized trial.,2026,3.8237,True,PMC13282009.pdf,cached
13281992,Comparison of simple and rapid collection methods for measuring salivary IL-6 and PGE&lt;sub&gt;2&lt;/sub&gt; in cats with chronic gingivostomatitis: a pilot study.,2026,1.1943,True,PMC13281992.pdf,cached
13308582,Comparison of Ultrasound-guided Erector Spinae Plane Block Versus Rhomboid Intercostal Block for Perioperative Analgesia in Breast Cancer Surgery.,2026,3.2246,True,PMC13308582.pdf,cached
13289214,Effects of vibration stimulation on truncal lateropulsion in patients with lateral medullary syndrome.,2026,1.3973,True,PMC13289214.pdf,cached
13282550,"Combined Effects of Microplastics and Mercury on Growth, Hematology, Tissue Morphology, GH/IGF Axis, and Antioxidant-Immune Responses in Nile Tilapia.",2026,1.1415,True,PMC13282550.pdf,cached
13281405,"Effectiveness of Acupressure on Anxiety, Fatigue, and Sleep Quality Among Operating Room Personnel: A Randomized Controlled Trial.",2026,4.2262,True,PMC13281405.pdf,cached
13282864,The impact of calcium supplementation on hypertension management in postmenopausal women with hypocalcemia.,2026,1.3916,True,PMC13282864.pdf,cached
13289363,Neoadjuvant camrelizumab plus chemotherapy in resectable stage IIIA-IIIB non-small cell lung cancer: integrated multidimensional biomarker analysis from a phase II study.,2026,1.3217,True,PMC13289363.pdf,cached
13289304,"First-in-human study of lomvastomig, a PD-1-TIM-3 bispecific antibody, in patients with advanced and/or metastatic solid tumors.",2026,1.1762,True,PMC13289304.pdf,cached
13282312,"The effect of emotional freedom technique on premenstrual syndrome, menstrual symptoms and quality of life experienced by nursing students: a randomized controlled trial.",2026,5.4017,True,PMC13282312.pdf,cached
13281295,"Evaluation of accuracy of platelet rich plasma preparation devices for cardiac surgery: A prospective, randomized, single blinded study.",2026,2.5536,True,PMC13281295.pdf,cached
13295850,Delayed implant rehabilitation following iliac crest grafting for traumatic dentoalveolar defects: a prospective single-arm interventional clinical study.,2026,1.129,True,PMC13295850.pdf,cached
13279392,Transcranial photobiomodulation therapy with 808 nm and 1064 nm can affect different behavior parameters in dogs.,2026,1.5998,True,PMC13279392.pdf,cached
13316212,"Orforglipron for the treatment of moderate-to-severe obstructive sleep apnea in adults with obesity or overweight: Study design and baseline characteristics of ATTAIN-OSA, a phase 3 trial.",2026,4.1897,True,PMC13316212.pdf,cached
13306159,"Effects of Caloric Restriction on DNA Damage: A Comparison of Very Low-Calorie and Standard Reduced-Calorie Diets in Obesity-Non-Randomised, Quasi-Experimental Clinical Intervention Study.",2026,3.7682,True,PMC13306159.pdf,cached
13289650,"Efficacy of Adjunctive Lumateperone 42 mg on Anhedonia and Across a Broad Range of Depressive Symptoms in Major Depressive Disorder: Post Hoc Analysis of a Phase 3, Randomized, Placebo-Controlled Trial.",2026,4.4047,True,PMC13289650.pdf,cached
13288947,Dihydroartemisinin for the treatment of polycystic ovary syndrome: study protocol for a multi-centre placebo-controlled randomised clinical trial.,2026,4.6262,True,PMC13288947.pdf,cached
13282230,Effect of a Mobile App on Medication Errors During Simulated Pediatric Cardiopulmonary Resuscitation: PEDIDOSIS App vs. Conventional Methods. A Multicenter Simulation-based Randomized Controlled Trial.,2026,4.4191,True,PMC13282230.pdf,cached
13282351,Prognostic associations between patient-reported outcomes and overall survival among patients with advanced squamous non-small cell lung cancer: results from the RATIONALE-307 trial.,2026,2.1846,True,PMC13282351.pdf,cached
13282233,"Phenolic-rich extruded BRS 305 sorghum-based beverage improves fecal and blood metabolites, oxidative balance and cardiometabolic markers in adults with excess body weight: a single-blind, randomized, placebo-controlled study.",2026,3.4122,True,PMC13282233.pdf,cached
13282222,Changes in alcohol consumption and the risk of postmenopausal breast cancer in the European Prospective Investigation into Cancer and Nutrition cohort.,2026,1.1595,True,PMC13282222.pdf,cached
13286549,The Transitional Liver Clinic: Study protocol for a stepped-wedge cluster randomized trial.,2026,4.5674,True,PMC13286549.pdf,cached
13280786,Investigation of the Additional Use of a Single‑tufted Brush with a Standard Manual Toothbrush in Dental Students.,2026,1.217,True,PMC13280786.pdf,cached
13330791,Protective effects of &lt;i&gt;Graptophyllum pictum&lt;/i&gt; extract and its impact on the regulation of inflammatory mediators and short-chain fatty acids in experimental models: a multi-parameter comparative study.,2026,2.6015,True,PMC13330791.pdf,cached
13320416,Effects of evolocumab on plasma coenzyme Q10 in patients with heterozygous familial hypercholesterolemia.,2026,1.5557,True,PMC13320416.pdf,cached
13289632,Efficacy of Vonoprazan-Doxycycline Dual Therapy for the Treatment of &lt;i&gt;Helicobacter pylori&lt;/i&gt; Infection: A Retrospective Cohort Study.,2026,1.6401,True,PMC13289632.pdf,cached
13282006,Immersive learning in obstetrics: a 360-degree video for teaching the management of premature rupture of membranes.,2026,1.1753,True,PMC13282006.pdf,cached
13282011,Efficacy of a virtual multimodal exercise program on postural awareness and digital eye strain in university students: a pilot study.,2026,2.0011,True,PMC13282011.pdf,cached
13316189,Functional brain biomarkers of self-referential bias in remitted depressed outpatients: a randomized controlled trial.,2026,2.8672,True,PMC13316189.pdf,cached
13282258,Effects of a Moisturizer and Emollient on the Stratum Corneum Assessed by Confocal Raman Spectroscopy in Patients With and Without Atopic Dermatitis: An Assessor-Blinded Prospective Cohort Study.,2026,1.468,True,PMC13282258.pdf,cached
13284516,"Production of a Health Awareness Video on Precautionary Measures Against Respiratory Infectious Diseases for Public Transportation Drivers: Protocol for a Scoping Review, a Delphi Study, and a Randomized Controlled Trial.",2026,1.6379,True,PMC13284516.pdf,cached
13282357,Acceptability and impact on health-related markers of a sustainable dietary pattern: results from a pilot randomized controlled cross-over study.,2026,3.0166,True,PMC13282357.pdf,cached
13318490,Effects of supplementation of vitamin B-complex on performance of beef calves during a 42-day preconditioning program.,2026,2.9421,True,PMC13318490.pdf,cached
13312542,Effectiveness of couple-based maternity education on husbands' involvement in maternity continuum of care service utilization in rural communities of Central Ethiopia: Protocol of cluster randomized controlled trial.,2026,3.7239,True,PMC13312542.pdf,cached
13302322,"Effects of Empagliflozin Combined with Anaerobic, Aerobic, and Endurance Swimming Protocols on Cardiac Structure and Electrophysiology in Healthy Rats.",2026,3.4902,True,PMC13302322.pdf,cached
13322494,Effects of transcutaneous electrical nerve stimulation and manual laryngeal therapy on muscle tension dysphonia: randomized clinical trial.,2026,4.0168,True,PMC13322494.pdf,cached
13281988,Effect of buserelin acetate at artificial insemination on pregnancy per AI in dairy cows inseminated with sexed semen.,2026,1.8073,True,PMC13281988.pdf,cached
13282254,"Next-generation heparin antidotes: ""Exosomes as a biocompatible alternative to protamine sulfate"".",2026,2.1431,True,PMC13282254.pdf,cached
13282192,The effect of mindfulness-based stress reduction training on fear of childbirth and psychological well-being in women experiencing premenstrual syndrome: a randomized controlled trial.,2026,5.1922,True,PMC13282192.pdf,cached
13280864,Effectiveness of a combined online and in-person training model in improving village health workers' counselling quality and infant and young child feeding practices: a mixed-methods study in rural China.,2026,2.6425,True,PMC13280864.pdf,cached
13311466,Randomized controlled trial of Understanding Social Situations versus problem-solving training in improving social function in people with psychosis.,2026,3.7358,True,PMC13311466.pdf,cached
13323223,Efficacy and anthropometric predictors of negative-pressure therapy for recurrent concealed penis in pediatric patients.,2026,1.3308,True,PMC13323223.pdf,cached
13326654,Effectiveness of a perforated spoon for reducing salt intake in a university cafeteria.,2026,1.6158,True,PMC13326654.pdf,cached
13323024,Evaluation of the disinfection efficacy of automated flexible endoscope reprocessors for flexible nasopharyngoscopy: comparison of different disinfectants.,2026,1.1636,True,PMC13323024.pdf,cached
13323816,"Safety, tolerability, pharmacokinetics, pharmacodynamics, and immunogenicity of STSA-1002, recombinant anti-human C5a fully human monoclonal antibody, in a randomized, first-in-human phase I study in healthy adults.",2026,3.4427,True,PMC13323816.pdf,cached
13302626,Comparative Effects of Experimental Bioactive Glasses on Dentin Permeability and Tubule Occlusion In Vitro.,2026,1.1736,True,PMC13302626.pdf,cached
13277771,Effect of Remimazolam on Postoperative Delirium in Surgical ICU Patients: A Single-Center Prospective Cohort Study.,2026,1.303,True,PMC13277771.pdf,cached
13277769,Comparative Validation of a VISULYZE-Based Nomogram for Predicting Visual Outcomes and Higher-Order Aberrations After SMILE in High Myopia.,2026,2.4739,True,PMC13277769.pdf,cached
13277247,"Quercetin and low-dose gamma irradiation modulate oxidative stress, inflammation, autophagy, and apoptosis in DEN-induced hepatocarcinogenesis.",2026,1.5419,True,PMC13277247.pdf,cached
13292511,Efficacy of calcium hypophosphite toothpaste in remineralizing initial caries in vitro.,2026,1.7123,True,PMC13292511.pdf,cached
13289162,"Can sodium-glucose cotransporter 2 (SGLT2) inhibition preserve renal structure and function in de novo kidney transplant recipients? Protocol for a randomised, double-blind, placebo-controlled trial assessing the efficacy of dapagliflozin on kidney structure, function and safety in kidney transplant recipients in Norway-the DEAK study.",2026,3.7735,True,PMC13289162.pdf,cached
13288691,Novel approach to the codesign of a tailored intervention bundle: applying theory with pragmatism.,2026,1.2733,True,PMC13288691.pdf,cached
13278405,"Effects of a digital psychosocial intervention on somatic complaints, sleep latency problems, and body size perceptions in youth after parental separation: A randomized controlled trial.",2026,4.7615,True,PMC13278405.pdf,cached
13275767,Piezosurgery-assisted protocol for impacted mandibular third molar removal with 3D facial swelling analysis: a randomized split-mouth clinical trial on post-surgical sequelae.,2026,2.9267,True,PMC13275767.pdf,cached
13323127,Mediating role of exercise behavioral intention in the relationship between exercise self-efficacy and physical activity levels in vocational education students.,2026,1.283,True,PMC13323127.pdf,cached
13322852,"The effects of high-intensity interval training on glucose metabolism, inflammatory responses, and functional recovery in patients with diabetic peripheral neuropathy.",2026,2.524,True,PMC13322852.pdf,cached
13322929,Transforaminal versus interlaminar endoscopic approach for broad-based lumbar disc herniation under standardized postoperative mecobalamin therapy: a retrospective comparative study based on VAS and ODI.,2026,1.7049,True,PMC13322929.pdf,cached
13322844,Effects of different dual-task trainings on gait and cortical activation during obstacle crossing in stroke patients: a randomized controlled trial.,2026,4.1275,True,PMC13322844.pdf,cached
13322887,Comparative study of triple intravenous chemotherapy versus dual chemotherapy combined with hepatic arterial infusion in patients with liver metastases from colorectal cancer.,2026,2.8085,True,PMC13322887.pdf,cached
13322596,Comparison of efficacy of quadratus lumborum block and intrathecal morphine in elective caesarean section for postoperative analgesia - A randomised controlled trial.,2026,4.3419,True,PMC13322596.pdf,cached
13305916,The effect of voluntary chronic alcohol consumption on Th1/Th2 cytokine signature during adolescence in Sprague-Dawley Rats.,2026,1.5559,True,PMC13305916.pdf,cached
13308349,Maternal Rumen-Protected Leucine Supplementation Enhances Placental Nutrient Transport Capacity and Increases Birth Weight in Hu Sheep.,2026,1.7159,True,PMC13308349.pdf,cached
13306801,The Effect of Brushing and Post-Processing Procedures on the Optical Properties of Printed Dental Resin.,2026,2.3702,True,PMC13306801.pdf,cached
13296155,Comparative Effects of Copper Glycinate and Potassium Diformate on Immunity and Gut Microbiota of Pigs-Potential Analysis of Potassium Diformate as a Copper Additive Substitute.,2026,1.2094,True,PMC13296155.pdf,cached
13307645,"A Phase III, Randomized, Double-Blind, Active-Controlled Non-Inferiority Trial Evaluating the Immunogenicity and Safety of Gardisun, a Quadrivalent Human Papillomavirus Vaccine, Compared with Gardasil&lt;sup&gt;®&lt;/sup&gt; in Healthy Volunteers Aged 15-35 Years.",2026,4.4904,True,PMC13307645.pdf,cached
13297071,"Effects of Dietary Sweet Potato Tuber Meal on Production Performance, Meat Quality and Intestine of Wenchang Chickens.",2026,2.287,True,PMC13297071.pdf,cached
13285733,Efficacy of Acupuncture Treatment in the Treatment of Female Myofascial Pelvic Pain Syndrome: A Protocol for a Dual-Center Randomized Controlled Trial.,2026,4.6799,True,PMC13285733.pdf,cached
13283366,Can tempo-based strength periodization training improve performance in coastal rowers? A 14-week longitudinal study.,2026,1.894,True,PMC13283366.pdf,cached
13278019,Negative Effects of COVID-19 in Hypertensive and Diabetic Patients: A Pre-Post Study.,2026,1.5808,True,PMC13278019.pdf,cached
13288952,"Cost-effectiveness-oriented management (CEOM) of cardiovascular risks at primary healthcare settings in Anhui, China: a protocol for a cluster randomised controlled trial.",2026,3.1585,True,PMC13288952.pdf,cached
13278620,Digital Intervention for Electronic Patient-Reported Outcomes in Advanced Cancer: Mixed Methods Study.,2026,2.2763,True,PMC13278620.pdf,cached
13280687,Pharmacological principles for safe benzodiazepine and Z-drug dose reduction.,2026,1.3165,True,PMC13280687.pdf,cached
13323688,Obinutuzumab versus rituximab-based chemotherapy in high-tumor burden indolent B-cell lymphoma: a real-world comparative study.,2026,1.3283,True,PMC13323688.pdf,cached
13323312,Durable responses to long-term selumetinib in Chinese pediatric NF1 patients with inoperable plexiform neurofibromas.,2026,1.6344,True,PMC13323312.pdf,cached
13322877,Acupuncture is independently associated with improved recovery in Guillain-Barré syndrome: a prospective observational study.,2026,1.7736,True,PMC13322877.pdf,cached
13325452,Role of pharmacists in providing information on cancer genome medicine and patient decision making: Open-label randomized controlled study.,2026,2.7443,True,PMC13325452.pdf,cached
13322847,"Effects of resistance-type and cycling-type high-intensity interval training on cardiorespiratory fitness, lower-body strength, and anaerobic fitness.",2026,2.1071,True,PMC13322847.pdf,cached
13322858,A pilot longitudinal spectral CT study of fructose-related bone microstructure in rats: exploring technical advantages.,2026,1.5828,True,PMC13322858.pdf,cached
13322601,Comparison of tracheal intubation using videolaryngoscopy versus videolaryngoscope-assisted flexible tracheoscopy in patients with simulated manual in-line stabilisation - A randomised controlled trial.,2026,2.7686,True,PMC13322601.pdf,cached
13322604,Comparison of intra-articular steroid injection and pericapsular nerve group block for pain control and functional outcomes in patients undergoing manipulation under anaesthesia for frozen shoulder - A randomised controlled trial.,2026,4.4187,True,PMC13322604.pdf,cached
13311136,"Effects of crutch-assisted walking on pain, gait, and hip function in early and middle-stage osteonecrosis: a randomized trial.",2026,4.2137,True,PMC13311136.pdf,cached
13310936,"PulseSelect vs FARAPULSE pulsed field ablation: Comparative analysis of myocardial, neural-injury and hemolysis biomarkers and short-term outcomes.",2026,1.6044,True,PMC13310936.pdf,cached
13302134,"Multimodal Assessment of Hand Hygiene Quality Using ATP Bioluminescence, Microbiological Culture, and UV-Fluorescence Digital Imaging: A Prospective Before-After Study Across Intensive Care, Hematology, and Gynecology Departments.",2026,1.4836,True,PMC13302134.pdf,cached
13299711,Changes in Bone Parameters and Serum Zinc Levels Following Oral Zinc Supplementation in Duchenne Muscular Dystrophy: A Quasi-Experimental Study.,2026,2.0877,True,PMC13299711.pdf,cached
13296511,Effects of Vitamin B6 and Folic Acid on Cardiometabolic Biomarkers and Cardiac Oxidative Stress in Homocysteine-Loaded Rats.,2026,1.521,True,PMC13296511.pdf,cached
13281775,Young and old adult brains experience opposite effects of acute sleep restriction on the functional connectivity network.,2026,1.2451,True,PMC13281775.pdf,cached
13274257,"Lateral parapatellar approach versus transpatellar splitting approach in intramedullary nailing of diaphyseal tibia fractures, a prospective randomized controlled study.",2026,3.1953,True,PMC13274257.pdf,cached
13323314,Virtual reality based attentional bias modification training for patients with obsessive-compulsive disorder: a feasibility study.,2026,2.2513,True,PMC13323314.pdf,cached
13325628,"Effects of dietary nucleotide supplementation on growth performance, immune function, and intestinal microbiota in weaned kittens.",2026,2.6963,True,PMC13325628.pdf,cached
13322804,Shexiang Tongxin dropping pill for coronary microvascular disease: rationale and design of a multicenter randomized trial with a cardiopulmonary exercise testing primary endpoint and AI-enhanced myocardial contrast echocardiograph.,2026,3.7009,True,PMC13322804.pdf,cached
13322912,Sex differences and the roles of sex steroids in energy intake regulation and high-fat diet preference during free-choice feeding in young adult rats.,2026,1.3756,True,PMC13322912.pdf,cached
13322814,Trastuzumab emtansine versus trastuzumab plus pertuzumab for HER2-positive breast cancer with residual disease after neoadjuvant therapy: a real-world study.,2026,2.0872,True,PMC13322814.pdf,cached
13285929,Effect of Early Administration of Casirivimab and Imdevimab in Hospitalized Patients with COVID-19: A Post Hoc Analysis.,2026,1.8862,True,PMC13285929.pdf,cached
13285736,"Effect of Oliceridine Fumarate for Patient-Controlled Intravenous Analgesia on Gastrointestinal Function in Laparoscopic Radical Gastrectomy Surgery: A Randomized, Double-Blind, Controlled Trial.",2026,5.5724,True,PMC13285736.pdf,cached
13280375,Promoting Psychological Resilience and Well-Being in Youth With a Smartphone-Based Ecological Momentary mHealth Intervention: Secondary Analysis of a Microrandomized Trial.,2026,1.8888,True,PMC13280375.pdf,cached
13281615,Patterns of CDSS adoption in primary care: a cluster analysis and predictive modelling study from a stepped wedge trial.,2026,1.4303,True,PMC13281615.pdf,cached
13323018,"Respiratory safety and resource utilization in ERCP: a comparative study of high-flow nasal oxygen, conventional mask, and general anesthesia in high-risk populations.",2026,1.3156,True,PMC13323018.pdf,cached
13322884,"The intervention effect of caffeine oral tablets on mental fatigue induced by nap deprivation: based on assessments of heart rate variability, cognitive performance and subjective fatigue-a pilot study.",2026,3.6107,True,PMC13322884.pdf,cached
13324993,Effects of acute warm-up intensity and baseline fitness on running performance in adolescents.,2026,2.0063,True,PMC13324993.pdf,cached
13322938,Caregiver satisfaction with early integrated palliative care in oncology: secondary outcomes from the PALLiON cluster-RCT.,2026,2.6779,True,PMC13322938.pdf,cached
13322672,Research of N-acetyl-L-cysteine on CD40-CD40L pathway in pulmonary fibrosis induced by silicon dioxide.,2026,1.3534,True,PMC13322672.pdf,cached
13307743,Intravaginal Probiotics in Transition Dairy Cows: A Randomized Multi-Farm Field Trial on Health and Milk Production.,2026,3.1959,True,PMC13307743.pdf,cached
13306325,The Effects of Different Warm-Up Protocols on Sprint Performance.,2026,1.8673,True,PMC13306325.pdf,cached
13304159,Impact of a Dietary Fish Oil Supplementation on the Plasma Lipidome of Healthy Adult Cats.,2026,1.636,True,PMC13304159.pdf,cached
13279985,"Randomised feasibility trial of a remotely delivered holistic UK employee programme combining tailored sleep hygiene, diet, and physical activity counselling for weight management: a mixed-methods evaluation.",2026,3.0781,True,PMC13279985.pdf,cached
13288546,The impact of (poly)phenol-rich sugarcane extract intervention on markers of gastrointestinal integrity and systemic inflammation in response to exertional-heat stress.,2026,2.8606,True,PMC13288546.pdf,cached
13289090,Effect of home visiting support on maternal psychosocial needs and postnatal depression: emulating a target trial.,2026,3.7623,True,PMC13289090.pdf,cached
13291564,Effect of virtual reality on pain and anxiety during colonoscopy: A randomized control trial.,2026,5.7721,True,PMC13291564.pdf,cached
13288980,AMI-SSS01 portable phonocardiographic examination with AI-assisted assessment for detecting heart failure exacerbations in home-based medical care in Japanese primary care clinics: a study protocol for a randomised controlled feasibility trial.,2026,2.9533,True,PMC13288980.pdf,cached
13289186,Long-term axial elongation in myopic children wearing DIMS spectacle lenses: an 8-to-10-year observational study.,2026,1.5087,True,PMC13289186.pdf,cached
13278615,The Effect of Culture-Based Breast Health Education Program on Breast Self-Examination Practice Among High-Risk Women: Randomized Controlled Trial.,2026,4.9652,True,PMC13278615.pdf,cached
13278426,Protocol for a qualitative mechanistic study of MDMA with a sample of psychoanalytic psychotherapists: A phenomenological investigation.,2026,1.1425,True,PMC13278426.pdf,cached
13315071,Summary of Research: Four-Year Outcomes of Faricimab in Diabetic Macular Edema: Results From the RHONE-X Extension Trial.,2026,2.0197,True,PMC13315071.pdf,cached
13280300,Feasibility and safety of coronary catheter rolling technique (Jahanzeb technique) for radial artery catheterization on arterial perforation and radial artery patency.,2026,1.1975,True,PMC13280300.pdf,cached
13323132,Real-time assessment of exercise rehabilitation and symptoms in hospitalized COPD patients.,2026,1.2968,True,PMC13323132.pdf,cached
13322925,Analgesic effects of different patient-controlled intravenous analgesia infusion modes post cesarean section under multimodal analgesia: a retrospective cohort study.,2026,2.2073,True,PMC13322925.pdf,cached
13323129,&lt;i&gt;Fucus vesiculosus&lt;/i&gt; fucoidan alone and in combination with simvastatin is associated with both alleviation of atherosclerosis and modulations in the gut microbiota and its metabolites in New Zealand rabbits.,2026,1.3669,True,PMC13323129.pdf,cached
13322793,Long-term follow-up of patients with pulmonary hypertension after catheter ablation of atrial fibrillation and atrial tachycardia.,2026,2.2111,True,PMC13322793.pdf,cached
13324681,Exercise-induced hypoalgesia in healthy males is best explained by mechanisms selectively affecting deep-tissue pain sensitivity within exercising body parts.,2026,1.3985,True,PMC13324681.pdf,cached
13322873,Differential recovery of ventricular repolarization and hemodynamics following bupivacaine and ropivacaine intoxication: the impact of lipophilicity on lipid emulsion efficacy.,2026,2.0628,True,PMC13322873.pdf,cached
13322597,Dose-response evaluation of intravenous carbetocin for prevention of postpartum haemorrhage during elective caesarean delivery: A parallel-group randomised controlled trial.,2026,3.5882,True,PMC13322597.pdf,cached
13299325,A Virtual Tai Chi Intervention for Older Adults with Mobility Disabilities: Results from a Single-Arm Clinical Trial with the TechSAge Tele Tai Chi Program.,2026,3.8178,True,PMC13299325.pdf,cached
13295291,Targeting the Cerebellar Circuit: How Exercise Intervention Reshapes White Matter Networks to Alleviate Autism Symptoms.,2026,3.2798,True,PMC13295291.pdf,cached
13279952,"Barriers and facilitators to dietary change while aiming to reduce free sugar intakes: framework analysis based on intervention, time for change, and success at 12 weeks.",2026,2.1833,True,PMC13279952.pdf,cached
13317313,Heart rate dynamics and antioxidant capacity under cognitive-emotional load in obsessive-compulsive disorder.,2026,1.6867,True,PMC13317313.pdf,cached
13291458,High baseline neutrophil-to-lymphocyte ratio is associated with better adalimumab response in patients with rheumatoid arthritis.,2026,1.1333,True,PMC13291458.pdf,cached
13289025,The DARO-flare trial: evaluating the impact of darolutamide on prostate-specific membrane antigen (PSMA) flare and its implications for imaging and staging of hormone-sensitive prostate cancer - study protocol.,2026,1.5875,True,PMC13289025.pdf,cached
13288973,"Comparison of oxycodone hydrochloride injection versus sufentanil for postoperative analgesia in patients undergoing minimally invasive cardiac valve replacement: study protocol for a single-centre, randomised, double-blind non-inferiority trial.",2026,3.8926,True,PMC13288973.pdf,cached
13278581,Effectiveness and implementation of a primary healthcare intervention for multimorbidity and frailty among urban older adults in India: Protocol for the Multi-FrAME cluster randomized trial.,2026,4.4791,True,PMC13278581.pdf,cached
13277242,Acute vascular redox modulation by SGLT2 inhibition in non-diabetic patients.,2026,2.1938,True,PMC13277242.pdf,cached
13318740,Effects of dietary intake and fluid consumption on urodynamic outcomes in patients with lower urinary tract symptoms undergoing bladder rehabilitation.,2026,1.8403,True,PMC13318740.pdf,cached
13318881,The impact of sound intervention on sleep quality and stress levels in college students: a randomized controlled trial.,2026,6.0299,True,PMC13318881.pdf,cached
13322311,The effectiveness of motivational interviewing on self-management in older adults with hypertension and frailty: study protocol for a randomized controlled trial.,2026,4.8904,True,PMC13322311.pdf,cached
13318998,Effects of a mobile-based self-management program on mental health in young adults: a randomized controlled trial.,2026,4.5311,True,PMC13318998.pdf,cached
13318976,Effectiveness of digital personalized nursing pathway on postoperative rehabilitation in patients with non-small cell lung cancer.,2026,1.9299,True,PMC13318976.pdf,cached
13318686,Therapeutic outcomes of cryotherapy plus Graston Technique on pain and activities of daily living in individuals with knee pain.,2026,3.3656,True,PMC13318686.pdf,cached
